weather_condition_severity,port_congestion_level,delay_probability,handling_equipment_availability,warehouse_inventory_level,loading_unloading_time_hours,food_share,pharma_share,electronics_share,other_share,position_accuracy_m,port_calls,throughput_containers,date,year,month,day,day_of_week,day_of_year
0.3469583333333333,4.022333333333333,0.7443333333333334,0.8223333333333334,586.9541666666667,3.0180833333333332,0.30845833333333333,0.161125,0.22508333333333333,0.305375,7.7375,101,15725.4,2014-01-15,2014,1,15,2,15
0.3780833333333333,4.284833333333333,0.7545000000000001,0.8111666666666667,604.2458333333333,3.1909166666666664,0.2605,0.19695833333333335,0.221375,0.321,8.804166666666667,73,13001.0,2014-01-16,2014,1,16,3,16
0.35958333333333337,4.0765416666666665,0.7108333333333333,0.8165416666666667,595.7416666666667,3.0225416666666667,0.28095833333333337,0.16879166666666667,0.222375,0.32758333333333334,8.700000000000001,77,11984.5,2014-01-17,2014,1,17,4,17
0.3707916666666667,3.7261666666666664,0.698375,0.8215416666666666,600.7375000000001,3.0385833333333334,0.275875,0.15145833333333333,0.18725,0.3854583333333333,7.545833333333333,67,11046.6,2014-01-18,2014,1,18,5,18
0.33479166666666665,4.046291666666667,0.7014166666666667,0.8035,592.4875000000001,3.0712083333333333,0.27829166666666666,0.18145833333333336,0.250875,0.28925,7.770833333333333,69,11524.6,2014-01-19,2014,1,19,6,19
0.35570833333333335,4.074083333333333,0.6978749999999999,0.8129583333333333,593.5041666666667,2.9873333333333334,0.29833333333333334,0.19754166666666664,0.24562499999999998,0.2585,7.9125000000000005,88,13216.6,2014-01-20,2014,1,20,0,20
0.33616666666666667,4.1535416666666665,0.6994583333333333,0.8167083333333333,596.1666666666666,2.9641249999999997,0.32658333333333334,0.18975,0.16483333333333333,0.318875,7.658333333333332,101,15954.9,2014-01-21,2014,1,21,1,21
0.31095833333333334,4.466125,0.7232500000000001,0.8089583333333333,596.8166666666667,3.145583333333333,0.25708333333333333,0.16570833333333335,0.182875,0.39429166666666665,8.266666666666667,100,15873.3,2014-01-22,2014,1,22,2,22
0.31866666666666665,4.305958333333334,0.7291666666666666,0.8053750000000001,604.75,3.0112916666666667,0.318,0.17141666666666666,0.1765,0.3342083333333334,7.758333333333333,84,14166.8,2014-01-23,2014,1,23,3,23
0.33279166666666665,4.58475,0.7325833333333334,0.8003333333333332,601.2375000000001,3.0399166666666666,0.30154166666666665,0.12166666666666666,0.21345833333333333,0.3635,8.291666666666666,84,13176.0,2014-01-24,2014,1,24,4,24
0.33958333333333335,4.647708333333333,0.7495416666666667,0.7992083333333334,589.2958333333333,3.2239583333333335,0.23083333333333333,0.16058333333333333,0.24775,0.3609583333333333,8.995833333333334,81,13479.699999999999,2014-01-25,2014,1,25,5,25
0.35870833333333335,4.2132499999999995,0.7204583333333333,0.8102916666666666,591.0708333333333,3.1014166666666667,0.2654166666666667,0.15225,0.219625,0.3626666666666667,7.929166666666667,68,10768.0,2014-01-26,2014,1,26,6,26
0.3006666666666667,3.9157499999999996,0.6803333333333333,0.8219583333333333,601.9708333333333,2.9336249999999997,0.24075000000000002,0.20095833333333335,0.18541666666666667,0.373,6.983333333333333,89,15291.6,2014-01-27,2014,1,27,0,27
0.32779166666666665,4.62,0.7544166666666667,0.8067500000000001,612.7833333333333,3.1145,0.230375,0.13608333333333333,0.26175,0.3715833333333333,8.237499999999999,112,17961.9,2014-01-28,2014,1,28,1,28
0.321125,4.605208333333334,0.7384166666666667,0.8037083333333334,600.0708333333333,3.0236250000000005,0.26433333333333336,0.146,0.214,0.37562500000000004,8.75,91,14518.0,2014-01-29,2014,1,29,2,29
0.312,4.983208333333333,0.7408333333333333,0.7884166666666667,602.2541666666667,3.2151666666666667,0.29454166666666665,0.11979166666666667,0.26375,0.3217083333333333,8.875,91,14596.199999999999,2014-01-30,2014,1,30,3,30
0.30412500000000003,4.581125,0.7419166666666667,0.8154166666666667,600.6541666666667,3.0365,0.329,0.16183333333333333,0.18375,0.3253333333333333,8.058333333333334,91,15069.7,2014-01-31,2014,1,31,4,31
0.317375,4.165166666666667,0.7122083333333333,0.8147500000000001,608.15,2.916166666666667,0.3222916666666667,0.16720833333333332,0.16208333333333333,0.34841666666666665,8.225,91,15022.4,2014-02-01,2014,2,1,5,32
0.321,4.380041666666666,0.7194166666666667,0.8110833333333334,586.1125000000001,3.125916666666667,0.28154166666666663,0.162,0.225375,0.331,8.079166666666667,90,14490.2,2014-02-02,2014,2,2,6,33
0.30654166666666666,4.241833333333333,0.7108333333333333,0.8142916666666666,593.6416666666667,2.95725,0.3055833333333333,0.13283333333333333,0.21691666666666667,0.3445416666666667,8.679166666666667,85,14057.6,2014-02-03,2014,2,3,0,34
0.31875000000000003,4.452791666666667,0.7347916666666667,0.8035,606.7125,3.1507916666666667,0.2585,0.194875,0.25533333333333336,0.29150000000000004,9.479166666666666,111,18531.5,2014-02-04,2014,2,4,1,35
0.31675000000000003,4.941291666666666,0.7518333333333334,0.7945416666666666,614.9458333333333,3.1775416666666665,0.330875,0.16254166666666667,0.19895833333333332,0.3075,7.220833333333334,100,16114.5,2014-02-05,2014,2,5,2,36
0.3529166666666667,4.779333333333333,0.749875,0.7984166666666667,593.2583333333333,3.145583333333333,0.26345833333333335,0.15675,0.21354166666666666,0.3662916666666667,8.450000000000001,83,13804.7,2014-02-06,2014,2,6,3,37
0.33616666666666667,4.590916666666667,0.7530833333333334,0.8032083333333334,600.5500000000001,3.1474166666666665,0.26929166666666665,0.20470833333333335,0.16683333333333336,0.3592916666666666,8.370833333333334,88,14001.5,2014-02-07,2014,2,7,4,38
0.298875,4.735416666666667,0.7520833333333333,0.7954583333333334,600.2624999999999,3.1151666666666666,0.30454166666666665,0.1758333333333333,0.210125,0.309625,8.325000000000001,105,17444.4,2014-02-08,2014,2,8,5,39
0.29933333333333334,4.484875,0.7370833333333334,0.7981250000000001,599.4333333333333,3.074666666666667,0.2967916666666667,0.15370833333333334,0.1755,0.37404166666666666,7.2625,78,11670.5,2014-02-09,2014,2,9,6,40
0.2850833333333333,5.18375,0.7492083333333334,0.795125,606.0291666666667,3.1003333333333334,0.28820833333333334,0.1738333333333333,0.20162500000000003,0.3363333333333333,7.8875,111,18979.1,2014-02-10,2014,2,10,0,41
0.30354166666666665,5.039375,0.7297083333333333,0.7865833333333333,614.8208333333333,3.1399166666666667,0.255625,0.14333333333333334,0.21975,0.38129166666666664,8.004166666666666,126,21445.6,2014-02-11,2014,2,11,1,42
0.32645833333333335,5.389583333333333,0.7757916666666667,0.7901666666666666,621.0749999999999,3.1830833333333337,0.29925,0.179875,0.17891666666666664,0.341875,8.804166666666667,126,21357.0,2014-02-12,2014,2,12,2,43
0.3037916666666667,5.601375,0.7862083333333333,0.7701666666666666,623.0041666666667,3.091583333333334,0.33712499999999995,0.153375,0.2125,0.29712500000000003,7.116666666666667,112,17621.4,2014-02-13,2014,2,13,3,44
0.27591666666666664,5.67925,0.786625,0.7952499999999999,621.0458333333333,3.1750000000000003,0.323125,0.17895833333333333,0.18720833333333334,0.31054166666666666,7.720833333333334,105,16936.0,2014-02-14,2014,2,14,4,45
0.2956666666666667,4.712583333333334,0.7247916666666666,0.7984583333333334,611.0625,3.0879583333333334,0.292125,0.2021666666666667,0.159875,0.34579166666666666,7.608333333333333,78,13515.4,2014-02-15,2014,2,15,5,46
0.3104166666666667,5.1659999999999995,0.774625,0.7847916666666667,612.9541666666667,3.0995416666666666,0.28775,0.21725000000000003,0.19029166666666666,0.3047083333333333,7.8875,101,16709.2,2014-02-16,2014,2,16,6,47
0.304375,4.9891250000000005,0.7470416666666666,0.7995,601.6041666666666,3.0345,0.27791666666666665,0.2025,0.19287500000000002,0.326625,8.620833333333334,110,18201.7,2014-02-17,2014,2,17,0,48
0.3020833333333333,5.370916666666666,0.7701666666666668,0.797,623.975,3.3017083333333335,0.24962499999999999,0.15916666666666665,0.23629166666666668,0.355,7.7250000000000005,137,22670.6,2014-02-18,2014,2,18,1,49
0.26166666666666666,5.193333333333333,0.749375,0.793625,638.0166666666667,3.0886666666666667,0.22541666666666668,0.17441666666666666,0.21808333333333332,0.38195833333333334,8.104166666666666,146,23916.0,2014-02-19,2014,2,19,2,50
0.276875,5.333208333333333,0.7741666666666668,0.7862083333333333,625.4791666666666,3.1593750000000003,0.25558333333333333,0.18137499999999998,0.19699999999999998,0.365875,6.395833333333333,113,18565.9,2014-02-20,2014,2,20,3,51
0.2856666666666667,5.412624999999999,0.7770416666666667,0.7827500000000001,629.5500000000001,3.1502083333333335,0.27379166666666666,0.17616666666666667,0.19595833333333335,0.35429166666666667,6.516666666666667,102,17862.0,2014-02-21,2014,2,21,4,52
0.27495833333333336,4.661041666666667,0.7332083333333334,0.8011666666666667,615.35,3.0550416666666664,0.32241666666666663,0.10733333333333334,0.17600000000000002,0.3942916666666667,8.612499999999999,107,16361.1,2014-02-22,2014,2,22,5,53
0.2788333333333333,4.841916666666667,0.73325,0.8011666666666667,607.8625000000001,3.1009166666666665,0.318375,0.17237500000000003,0.19483333333333333,0.3142916666666667,8.479166666666666,119,20171.7,2014-02-23,2014,2,23,6,54
0.27775,5.288166666666666,0.763375,0.7807499999999999,617.3583333333333,3.0872083333333333,0.26437499999999997,0.146375,0.22579166666666664,0.363375,9.2125,123,20626.2,2014-02-24,2014,2,24,0,55
0.2796666666666667,5.873708333333333,0.8015833333333333,0.771,623.1750000000001,3.177375,0.32758333333333334,0.16029166666666667,0.19008333333333335,0.3222916666666667,6.9125000000000005,129,21805.8,2014-02-25,2014,2,25,1,56
0.23850000000000002,5.42725,0.7560833333333333,0.8024583333333334,633.1750000000001,3.045916666666667,0.30475,0.17983333333333332,0.22891666666666666,0.286375,7.445833333333333,125,20815.8,2014-02-26,2014,2,26,2,57
0.2880833333333333,5.411958333333334,0.7740416666666666,0.784875,636.5291666666666,3.1159583333333334,0.25754166666666667,0.14716666666666667,0.21070833333333336,0.3845416666666666,7.5625,133,21583.9,2014-02-27,2014,2,27,3,58
0.292125,5.730250000000001,0.7819166666666666,0.7733333333333333,642.7375000000001,3.2059583333333332,0.25766666666666665,0.18433333333333332,0.20945833333333333,0.3485416666666667,7.541666666666667,141,22848.2,2014-02-28,2014,2,28,4,59
0.28575,5.682833333333334,0.7885,0.7754166666666666,641.9375,3.1316666666666664,0.267,0.17116666666666666,0.23120833333333335,0.3307083333333333,6.9375,102,17532.2,2014-03-01,2014,3,1,5,60
0.29133333333333333,5.596916666666666,0.7692083333333333,0.7814166666666668,631.4208333333333,3.1637916666666666,0.2768333333333333,0.18229166666666666,0.22658333333333333,0.3144166666666667,8.0,99,16831.7,2014-03-02,2014,3,2,6,61
0.27166666666666667,5.261541666666667,0.7365416666666667,0.7843333333333334,612.2083333333334,3.10875,0.2514166666666667,0.182125,0.208,0.35837499999999994,8.512500000000001,130,22174.4,2014-03-03,2014,3,3,0,62
0.30533333333333335,6.056208333333333,0.8097500000000001,0.7805,627.6958333333333,3.282833333333333,0.25958333333333333,0.18883333333333333,0.24008333333333332,0.3117083333333333,7.170833333333333,137,22650.5,2014-03-04,2014,3,4,1,63
0.26995833333333336,5.364416666666667,0.7481249999999999,0.79025,647.525,3.0912916666666668,0.21483333333333332,0.19929166666666667,0.23587500000000003,0.350125,7.929166666666667,142,24537.3,2014-03-05,2014,3,5,2,64
0.26887500000000003,5.821041666666667,0.78375,0.768125,634.6583333333333,3.3210833333333336,0.24375,0.174625,0.21562499999999998,0.3662083333333333,7.908333333333334,133,21829.2,2014-03-06,2014,3,6,3,65
0.25045833333333334,5.663208333333333,0.7995,0.7740833333333333,628.6875,3.1437916666666665,0.24250000000000002,0.13954166666666667,0.24929166666666666,0.368875,8.666666666666666,117,19589.7,2014-03-07,2014,3,7,4,66
0.258125,5.423625,0.7637916666666666,0.7845,626.3958333333334,3.0686250000000004,0.31220833333333337,0.190375,0.18458333333333332,0.312625,7.691666666666666,115,19129.8,2014-03-08,2014,3,8,5,67
0.2896666666666667,5.394875,0.7835833333333334,0.7874166666666667,635.7958333333333,3.0714583333333336,0.23754166666666665,0.2505,0.17408333333333334,0.3378333333333334,7.745833333333334,109,18992.6,2014-03-09,2014,3,9,6,68
0.2935,5.625333333333334,0.781875,0.7767499999999999,633.3541666666666,3.2623333333333338,0.272375,0.18241666666666667,0.215125,0.33,8.191666666666666,125,20906.5,2014-03-10,2014,3,10,0,69
0.2848333333333333,5.372624999999999,0.7551666666666667,0.7937916666666666,634.2041666666667,3.2106666666666666,0.24129166666666668,0.16366666666666665,0.22133333333333335,0.37366666666666665,8.370833333333334,130,22053.7,2014-03-11,2014,3,11,1,70
0.28175,5.654208333333333,0.7794583333333334,0.7790833333333333,616.0916666666666,3.221083333333333,0.31825,0.14445833333333333,0.19216666666666668,0.3449583333333333,8.770833333333334,138,22217.3,2014-03-12,2014,3,12,2,71
0.28458333333333335,5.845083333333334,0.795125,0.7745000000000001,639.2208333333333,3.25375,0.2930416666666667,0.10079166666666667,0.24470833333333333,0.36162500000000003,8.129166666666666,152,25369.0,2014-03-13,2014,3,13,3,72
0.280125,5.941458333333333,0.8203333333333332,0.77625,643.8000000000001,3.2725000000000004,0.242625,0.16370833333333334,0.21033333333333334,0.3830833333333333,8.200000000000001,121,20346.9,2014-03-14,2014,3,14,4,73
0.2904583333333333,5.714916666666666,0.8002083333333333,0.781,630.1166666666667,3.1772916666666666,0.31316666666666665,0.19108333333333336,0.14979166666666666,0.34604166666666664,7.6625000000000005,117,20444.0,2014-03-15,2014,3,15,5,74
0.2532083333333333,5.6542916666666665,0.78025,0.7738333333333333,647.6083333333333,3.181416666666667,0.30604166666666666,0.15716666666666668,0.20429166666666665,0.33245833333333336,7.2875000000000005,119,19985.2,2014-03-16,2014,3,16,6,75
0.25054166666666666,5.166916666666666,0.7452916666666667,0.7895833333333333,616.0125,3.1654999999999998,0.29016666666666663,0.215,0.21466666666666667,0.2804166666666667,8.362499999999999,106,16916.7,2014-03-17,2014,3,17,0,76
0.272375,5.699666666666666,0.7723333333333334,0.7727499999999999,625.5541666666667,3.1957916666666666,0.24925,0.19341666666666668,0.22775,0.32949999999999996,8.0,146,23826.1,2014-03-18,2014,3,18,1,77
0.2880416666666667,5.184583333333333,0.7475,0.7871666666666667,643.6625,3.188333333333333,0.24075000000000002,0.15483333333333335,0.258125,0.3460833333333333,6.420833333333333,128,22534.8,2014-03-19,2014,3,19,2,78
0.2780416666666667,5.983208333333334,0.8024999999999999,0.790375,635.5708333333333,3.1330833333333334,0.3084166666666667,0.148375,0.16108333333333333,0.3822916666666667,7.395833333333333,143,24084.5,2014-03-20,2014,3,20,3,79
0.28320833333333334,5.56675,0.7994583333333334,0.7824583333333334,637.3041666666667,3.1643333333333334,0.329625,0.16695833333333332,0.15929166666666666,0.34404166666666663,7.704166666666667,121,20603.2,2014-03-21,2014,3,21,4,80
0.285,5.574375,0.7752500000000001,0.7720833333333333,642.8541666666666,3.2136666666666667,0.31416666666666665,0.11933333333333333,0.22587500000000002,0.34041666666666665,7.1375,95,15991.6,2014-03-22,2014,3,22,5,81
0.29770833333333335,5.4539583333333335,0.781125,0.7872083333333334,633.8916666666667,3.1922916666666663,0.2984583333333333,0.18841666666666668,0.19425,0.31883333333333336,8.112499999999999,137,23257.2,2014-03-23,2014,3,23,6,82
0.2936666666666667,5.852666666666667,0.8079999999999999,0.7694166666666667,634.9291666666667,3.2623333333333338,0.28633333333333333,0.17545833333333336,0.20350000000000001,0.3348333333333333,8.183333333333334,123,20906.6,2014-03-24,2014,3,24,0,83
0.2704166666666667,5.634875,0.7705000000000001,0.78125,629.1333333333333,3.123291666666667,0.321375,0.18620833333333334,0.19541666666666668,0.2969583333333333,7.920833333333333,139,21824.5,2014-03-25,2014,3,25,1,84
0.2885,5.774416666666667,0.8025000000000001,0.7818333333333333,632.3333333333334,3.2065,0.3173333333333333,0.14233333333333334,0.1894583333333333,0.350875,8.9375,134,21936.5,2014-03-26,2014,3,26,2,85
0.28079166666666666,5.439416666666666,0.7885416666666667,0.787875,642.6958333333333,3.1141666666666663,0.30895833333333333,0.18529166666666666,0.21775,0.28833333333333333,7.208333333333333,151,25010.5,2014-03-27,2014,3,27,3,86
0.2804166666666667,5.43975,0.7821666666666668,0.8043333333333332,623.3125,3.1337916666666668,0.27579166666666666,0.16895833333333332,0.17504166666666668,0.38004166666666667,9.549999999999999,136,23671.0,2014-03-28,2014,3,28,4,87
0.29462499999999997,6.071166666666667,0.8172916666666666,0.7635416666666667,644.3708333333333,3.299,0.27954166666666663,0.14004166666666668,0.17158333333333334,0.40879166666666666,7.125,116,19372.2,2014-03-29,2014,3,29,5,88
0.29833333333333334,5.965958333333333,0.7822083333333333,0.7652916666666667,640.5041666666667,3.2725416666666667,0.2682083333333333,0.1914583333333333,0.19470833333333334,0.34558333333333335,8.941666666666666,123,20362.0,2014-03-30,2014,3,30,6,89
0.28941666666666666,5.6738333333333335,0.7784583333333334,0.7770416666666667,634.1458333333334,3.2084166666666665,0.25954166666666667,0.17920833333333333,0.20583333333333334,0.35554166666666664,7.933333333333334,130,22613.9,2014-03-31,2014,3,31,0,90
0.3085,6.331041666666667,0.8127916666666667,0.7635416666666667,656.6208333333333,3.2869166666666665,0.3255416666666667,0.157625,0.18670833333333334,0.3299583333333333,7.2124999999999995,161,26894.8,2014-04-01,2014,4,1,1,91
0.2999583333333333,6.814916666666666,0.8415833333333333,0.7635,668.2541666666667,3.402791666666667,0.303375,0.18141666666666667,0.2379583333333333,0.27758333333333335,6.558333333333334,166,27422.0,2014-04-02,2014,4,2,2,92
0.30675,6.573625,0.8311666666666667,0.7558750000000001,649.0666666666667,3.345,0.2692083333333333,0.16795833333333332,0.19925,0.3637083333333333,7.8875,131,21080.4,2014-04-03,2014,4,3,3,93
0.29983333333333334,5.9555,0.8057916666666666,0.7624166666666666,631.8583333333333,3.173666666666667,0.282625,0.1065,0.211,0.3997916666666667,8.9625,122,20115.7,2014-04-04,2014,4,4,4,94
0.2970416666666667,6.449375,0.8174166666666666,0.756875,639.9583333333334,3.315916666666667,0.33066666666666666,0.17429166666666665,0.17525000000000002,0.31975000000000003,8.833333333333334,147,24303.6,2014-04-05,2014,4,5,5,95
0.3167083333333333,6.025875,0.815875,0.7744166666666666,637.5208333333334,3.345916666666666,0.3139166666666667,0.15920833333333334,0.14408333333333334,0.382625,7.5375000000000005,132,21026.9,2014-04-06,2014,4,6,6,96
0.35120833333333334,6.471583333333334,0.8502083333333333,0.7545000000000001,645.6083333333333,3.3640000000000003,0.2635416666666667,0.22729166666666667,0.23679166666666665,0.2723333333333333,8.4625,139,22482.3,2014-04-07,2014,4,7,0,97
0.32045833333333335,6.1870416666666666,0.8140833333333334,0.7677083333333333,633.9791666666666,3.3870416666666667,0.2187083333333333,0.17029166666666665,0.2794583333333333,0.3315416666666667,7.208333333333333,144,23337.8,2014-04-08,2014,4,8,1,98
0.311,5.70825,0.7837083333333333,0.7934166666666668,643.7333333333333,3.2119999999999997,0.2577916666666667,0.19629166666666667,0.22383333333333333,0.32208333333333333,8.612499999999999,140,22331.0,2014-04-09,2014,4,9,2,99
0.283,5.478833333333333,0.7782916666666666,0.768875,648.4583333333334,3.172791666666667,0.2909583333333333,0.15441666666666667,0.218125,0.33641666666666664,8.216666666666667,127,20645.7,2014-04-10,2014,4,10,3,100
0.3385833333333333,6.098875,0.8290833333333333,0.7787083333333333,640.1875,3.3214583333333336,0.317375,0.15041666666666667,0.16329166666666667,0.36883333333333335,7.7625,138,23021.3,2014-04-11,2014,4,11,4,101
0.3287083333333333,5.734958333333334,0.7939166666666666,0.7787083333333333,645.1333333333333,3.186666666666667,0.26395833333333335,0.21783333333333332,0.19179166666666667,0.32625,6.945833333333333,137,23206.5,2014-04-12,2014,4,12,5,102
0.34275000000000005,6.3737916666666665,0.8502916666666667,0.7572083333333334,648.7583333333333,3.3305416666666665,0.261625,0.19754166666666664,0.18208333333333335,0.35874999999999996,7.6125,119,20063.8,2014-04-13,2014,4,13,6,103
0.3315416666666667,6.0965,0.8130833333333333,0.7620416666666667,652.3708333333333,3.2285416666666666,0.262125,0.15012499999999998,0.22004166666666666,0.36754166666666666,7.125,150,23413.5,2014-04-14,2014,4,14,0,104
0.333125,6.861083333333333,0.8620416666666667,0.7477083333333333,657.4708333333333,3.4591666666666665,0.24279166666666666,0.21845833333333334,0.18808333333333335,0.35079166666666667,8.666666666666666,160,28306.6,2014-04-15,2014,4,15,1,105
0.3502083333333333,6.65825,0.8593333333333333,0.7487499999999999,658.6625,3.4127083333333332,0.28670833333333334,0.17433333333333334,0.19562500000000002,0.34345833333333337,8.854166666666666,158,24427.0,2014-04-16,2014,4,16,2,106
0.33525,6.448333333333333,0.8345416666666666,0.769625,658.0,3.3874583333333335,0.2645416666666667,0.18704166666666666,0.22483333333333333,0.323625,7.5,137,23066.2,2014-04-17,2014,4,17,3,107
0.3645833333333333,5.9785416666666675,0.8255416666666666,0.7862083333333333,654.5791666666667,3.277625,0.33045833333333335,0.17983333333333332,0.18066666666666667,0.309,7.370833333333334,140,21938.1,2014-04-18,2014,4,18,4,108
0.33225,5.515125,0.7840416666666666,0.7964166666666667,642.6583333333333,3.110875,0.3203333333333333,0.13120833333333334,0.1655,0.3829166666666666,8.041666666666666,131,20621.0,2014-04-19,2014,4,19,5,109
0.38404166666666667,6.256166666666666,0.8339583333333334,0.7634166666666666,630.1583333333333,3.364708333333333,0.28075,0.1597083333333333,0.18658333333333332,0.3729166666666666,7.404166666666666,125,19744.2,2014-04-20,2014,4,20,6,110
0.34841666666666665,5.486,0.7956666666666666,0.7723333333333334,633.2416666666667,3.1810833333333335,0.2818333333333333,0.16691666666666669,0.15216666666666667,0.3990833333333333,8.275,140,21495.1,2014-04-21,2014,4,21,0,111
0.34425,5.867375,0.8240833333333333,0.768125,619.725,3.265916666666667,0.29541666666666666,0.15095833333333333,0.27029166666666665,0.28329166666666666,7.8875,128,19703.1,2014-04-22,2014,4,22,1,112
0.4005,6.107583333333333,0.82225,0.7651666666666667,636.9958333333333,3.331916666666667,0.23879166666666665,0.167875,0.22083333333333333,0.37245833333333334,7.504166666666666,147,23881.9,2014-04-23,2014,4,23,2,113
0.3910833333333333,6.053249999999999,0.8285833333333333,0.769125,639.6625,3.357791666666667,0.345,0.19391666666666665,0.17575,0.28525,7.2375,129,20979.9,2014-04-24,2014,4,24,3,114
0.37483333333333335,6.528666666666666,0.862625,0.7558333333333334,623.1083333333333,3.3463333333333334,0.23420833333333335,0.16408333333333333,0.22024999999999997,0.3815,8.241666666666667,140,22327.0,2014-04-25,2014,4,25,4,115
0.35800000000000004,6.055583333333334,0.8364583333333333,0.7810833333333332,631.6625,3.3898333333333333,0.32058333333333333,0.17737499999999998,0.17825,0.323625,8.270833333333334,133,20734.5,2014-04-26,2014,4,26,5,116
0.3534583333333334,5.817791666666667,0.8043333333333332,0.7762916666666667,638.4458333333333,3.1950000000000003,0.27287500000000003,0.147125,0.2085,0.3715833333333333,7.729166666666667,135,20850.7,2014-04-27,2014,4,27,6,117
0.39091666666666663,5.9093333333333335,0.8317083333333333,0.7677499999999999,639.425,3.3876666666666666,0.30904166666666666,0.15225,0.22775,0.31075,8.15,143,22245.1,2014-04-28,2014,4,28,0,118
0.3920416666666667,6.114708333333333,0.8545416666666666,0.7484166666666666,642.7916666666666,3.3853333333333335,0.28858333333333336,0.17445833333333335,0.22220833333333334,0.3147083333333333,7.758333333333333,147,23202.2,2014-04-29,2014,4,29,1,119
0.4098333333333333,6.610541666666666,0.866375,0.754125,655.8041666666667,3.464541666666667,0.287125,0.13329166666666667,0.237,0.342625,8.233333333333333,156,24770.7,2014-04-30,2014,4,30,2,120
0.3777916666666667,6.2824583333333335,0.8482500000000001,0.7584583333333333,641.1416666666667,3.3705416666666665,0.31316666666666665,0.15583333333333335,0.21362499999999998,0.31725,8.304166666666667,149,23564.2,2014-05-01,2014,5,1,3,121
0.40700000000000003,6.440666666666666,0.8566666666666666,0.7624583333333333,640.4375,3.4800833333333334,0.2785,0.13433333333333333,0.21491666666666667,0.37233333333333335,8.737499999999999,128,19156.2,2014-05-02,2014,5,2,4,122
0.4009583333333333,6.185,0.8430416666666667,0.7539583333333333,644.6958333333333,3.4132916666666664,0.30920833333333336,0.128875,0.17833333333333334,0.3835,8.6875,124,19486.7,2014-05-03,2014,5,3,5,123
